030592/2,409102,1,12,CM3,SA3,20H,10011425,5000,5000,3/1/2026,4:43:00 PM
030592/2,409102,1,12,CM3,SA3,099,10011446,14500,14550,3/1/2026,4:41:39 PM
030592/2,409102,1,12,CM3,SA3,099,10011446,14500,14450,3/1/2026,4:44:15 PM
030592/2,409102,1,12,CM2,MAN,41X,10011512,10000,10010,3/1/2026,5:41:48 PM
030592/2,409102,1,12,CM3,SA3,433,10011513,10000,9950,3/1/2026,6:01:59 PM
030592/2,409102,1,12,CM2,MAN,441,10012170,22250,22300,3/1/2026,5:41:38 PM
030592/2,409102,1,12,CM2,MAN,441,10012170,22250,22250,3/1/2026,5:41:42 PM
030592/2,409102,1,12,CM2,MAN,525,10012284,2000,2000,3/1/2026,5:41:53 PM
030592/2,409102,1,12,CM2,MAN,984,10031006,13100,13110,3/1/2026,5:41:32 PM
030592/2,409102,1,12,CM2,MAN,864,10031008,5500,5510,3/1/2026,5:41:26 PM
030593/1,409103,1,9,CM1,SA1,175,10011004,5000,4950,3/1/2026,5:28:18 PM
030593/1,409103,1,9,CM1,SA1,281,10011414,15000,14950,3/1/2026,5:30:35 PM
030593/1,409103,1,9,CM1,SA1,281,10011414,15000,15100,3/1/2026,5:33:10 PM
030593/1,409103,1,9,CM1,SA1,097,10011446,15500,15450,3/1/2026,5:25:31 PM
030593/1,409103,1,9,CM1,SA1,099,10011446,14500,14450,3/1/2026,5:29:09 PM
030593/1,409103,1,9,CM1,SA1,097,10011446,14600,14550,3/1/2026,5:31:27 PM
030593/1,409103,1,9,CM1,SA1,097,10011446,14500,14500,3/1/2026,5:33:46 PM
030593/1,409103,1,9,CM1,SA1,401,10011503,5000,5000,3/1/2026,5:22:32 PM
030593/1,409103,1,9,CM1,SA1,401,10011503,10000,10200,3/1/2026,5:27:36 PM
030593/1,409103,1,9,CM1,SA1,418,10011512,10000,10750,3/1/2026,5:23:41 PM
030593/1,409103,1,9,CM1,SA1,41B,10011512,5000,4300,3/1/2026,5:24:24 PM
030593/2,409104,1,15,CM3,SA3,283,10011414,22000,21900,3/1/2026,7:16:50 PM
030593/2,409104,1,15,CM3,SA3,20H,10011425,5000,5000,3/1/2026,6:16:21 PM
030593/2,409104,1,15,CM3,SA3,099,10011446,14500,14650,3/1/2026,6:14:56 PM
030593/2,409104,1,15,CM3,SA3,099,10011446,14300,14200,3/1/2026,6:18:16 PM
030593/2,409104,1,15,CM2,MAN,41X,10011512,10000,10130,3/1/2026,7:06:02 PM
030593/2,409104,1,15,CM2,MAN,441,10012170,22250,22300,3/1/2026,7:05:45 PM
030593/2,409104,1,15,CM2,MAN,441,10012170,22250,22280,3/1/2026,7:05:51 PM
030593/2,409104,1,15,CM2,MAN,525,10012284,2500,2530,3/1/2026,7:06:07 PM
030593/2,409104,1,15,CM2,MAN,984,10031006,14600,14690,3/1/2026,6:40:28 PM
030593/2,409104,1,15,CM2,MAN,864,10031008,5500,5440,3/1/2026,6:33:15 PM
030593/3,409105,1,19,CM3,SA3,283,10011414,12000,12000,3/1/2026,7:05:25 PM
030593/3,409105,1,19,CM3,SA3,408,10011503,4800,4950,3/1/2026,7:03:37 PM
030593/3,409105,1,19,CM3,SA3,433,10011513,10000,10000,3/1/2026,7:07:20 PM
030594/1,409101,1,22,CM1,SA1,175,10011004,4500,4450,3/1/2026,6:53:24 PM
030594/1,409101,1,22,CM1,SA1,281,10011414,23000,22900,3/1/2026,6:56:45 PM
030594/1,409101,1,22,CM1,SA1,281,10011414,23100,23000,3/1/2026,7:01:12 PM
030594/1,409101,1,22,CM1,SA1,097,10011446,15500,15400,3/1/2026,6:48:35 PM
030594/1,409101,1,22,CM1,SA1,097,10011446,14500,14400,3/1/2026,6:54:30 PM
030594/1,409101,1,22,CM1,SA1,097,10011446,14500,14400,3/1/2026,6:57:39 PM
030594/1,409101,1,22,CM1,SA1,097,10011446,14800,14750,3/1/2026,7:02:01 PM
030594/1,409101,1,22,CM1,SA1,401,10011503,20000,20100,3/1/2026,6:46:50 PM
030594/1,409101,1,22,CM1,SA1,41B,10011512,5000,5000,3/1/2026,6:47:33 PM
030594/1,409101,1,22,CM1,SA1,321,10011528,10000,10550,3/1/2026,6:51:59 PM
030594/2,409102,1,17,CM3,SA3,283,10011414,18000,18100,3/1/2026,8:22:20 PM
030594/2,409102,1,17,CM3,SA3,20H,10011425,5000,5100,3/1/2026,7:34:00 PM
030594/2,409102,1,17,CM3,SA3,099,10011446,14500,14550,3/1/2026,7:33:00 PM
030594/2,409102,1,17,CM3,SA3,099,10011446,14500,14400,3/1/2026,7:36:00 PM
030594/2,409102,1,17,CM3,MAN,41X,10011512,10000,10040,3/1/2026,8:10:32 PM
030594/2,409102,1,17,CM3,SA3,433,10011513,10000,10100,3/1/2026,8:25:07 PM
030594/2,409102,1,17,CM3,MAN,441,10012170,22250,22260,3/1/2026,8:10:13 PM
030594/2,409102,1,17,CM3,MAN,441,10012170,22250,22260,3/1/2026,8:10:21 PM
030594/2,409102,1,17,CM3,MAN,525,10012284,2000,2040,3/1/2026,8:16:31 PM
030594/2,409102,1,17,CM3,MAN,984,10031006,13100,13110,3/1/2026,7:57:58 PM
030594/2,409102,1,17,CM3,MAN,864,10031008,5500,5500,3/1/2026,7:57:54 PM
030595/1,409103,1,13,CM1,SA1,175,10011004,5000,4800,3/1/2026,8:58:02 PM
030595/1,409103,1,13,CM1,SA1,281,10011414,15000,15100,3/1/2026,9:00:09 PM
030595/1,409103,1,13,CM1,SA1,281,10011414,14900,14900,3/1/2026,9:02:22 PM
030595/1,409103,1,13,CM1,SA1,097,10011446,15500,15500,3/1/2026,8:55:34 PM
030595/1,409103,1,13,CM1,SA1,097,10011446,14500,14500,3/1/2026,8:58:58 PM
030595/1,409103,1,13,CM1,SA1,097,10011446,14500,14500,3/1/2026,9:01:07 PM
030595/1,409103,1,13,CM1,SA1,097,10011446,14500,14700,3/1/2026,9:03:16 PM
030595/1,409103,1,13,CM1,SA1,401,10011503,5000,4750,3/1/2026,8:52:00 PM
030595/1,409103,1,13,CM1,SA1,401,10011503,10000,10050,3/1/2026,8:57:08 PM
030595/1,409103,1,13,CM1,SA1,418,10011512,10000,9950,3/1/2026,8:53:47 PM
030595/1,409103,1,13,CM1,SA1,41B,10011512,5000,5300,3/1/2026,8:54:26 PM
030595/2,409104,1,14,CM3,SA3,283,10011414,22000,22000,3/1/2026,9:41:31 PM
030595/2,409104,1,14,CM3,SA3,20H,10011425,5000,5100,3/1/2026,8:44:48 PM
030595/2,409104,1,14,CM3,SA3,099,10011446,14500,14500,3/1/2026,8:43:05 PM
